time,x,y,z
5.513,-0.3167749631,-0.3835499262,1
5.514,-0.3173708611,-0.3847417222,1
5.515,-0.3179666338,-0.3859332677,1
5.516,-0.318562281,-0.387124562,1
5.517,-0.3191578025,-0.3883156049,1
5.518,-0.3197531979,-0.3895063958,1
5.519,-0.3203484671,-0.3906969342,1
5.52,-0.3209436098,-0.3918872196,1
5.521,-0.3215386258,-0.3930772517,1
5.522,-0.3221335149,-0.3942670298,1
5.523,-0.3227282768,-0.3954565537,1
5.524,-0.3233229113,-0.3966458227,1
5.525,-0.3239174182,-0.3978348364,1
5.526,-0.3245117972,-0.3990235944,1
5.527,-0.3251060481,-0.4002120961,1
5.528,-0.3257001706,-0.4014003412,1
5.529,-0.3262941645,-0.4025883291,1
5.53,-0.3268880297,-0.4037760593,1
5.531,-0.3274817657,-0.4049635315,1
5.532,-0.3280753725,-0.4061507451,1
5.533,-0.3286688498,-0.4073376996,1
5.534,-0.3292621973,-0.4085243946,1
5.535,-0.3298554149,-0.4097108297,1
5.536,-0.3304485022,-0.4108970043,1
5.537,-0.331041459,-0.4120829181,1
5.538,-0.3316342852,-0.4132685704,1
5.539,-0.3322269804,-0.4144539609,1
5.54,-0.3328195445,-0.415639089,1
5.541,-0.3334119772,-0.4168239544,1
5.542,-0.3340042783,-0.4180085566,1
5.543,-0.3345964475,-0.419192895,1
5.544,-0.3351884846,-0.4203769692,1
5.545,-0.3357803894,-0.4215607788,1
5.546,-0.3363721616,-0.4227443232,1
5.547,-0.3369638011,-0.4239276021,1
5.548,-0.3375553075,-0.4251106149,1
5.549,-0.3381466806,-0.4262933612,1
5.55,-0.3387379202,-0.4274758405,1
5.551,-0.3393290262,-0.4286580523,1
5.552,-0.3399199981,-0.4298399962,1
5.553,-0.3405108359,-0.4310216718,1
5.554,-0.3411015392,-0.4322030784,1
5.555,-0.3416921079,-0.4333842158,1
5.556,-0.3422825417,-0.4345650833,1
5.557,-0.3428728403,-0.4357456806,1
5.558,-0.3434630036,-0.4369260072,1
5.559,-0.3440530313,-0.4381060626,1
5.56,-0.3446429232,-0.4392858463,1
5.561,-0.345232679,-0.440465358,1
5.562,-0.3458222985,-0.441644597,1
5.563,-0.3464117815,-0.442823563,1
5.564,-0.3470011277,-0.4440022555,1
5.565,-0.347590337,-0.4451806739,1
5.566,-0.348179409,-0.446358818,1
5.567,-0.3487683436,-0.4475366871,1
5.568,-0.3493571404,-0.4487142809,1
5.569,-0.3499457994,-0.4498915988,1
5.57,-0.3505343202,-0.4510686404,1
5.571,-0.3511227026,-0.4522454052,1
5.572,-0.3517109464,-0.4534218928,1
5.573,-0.3522990514,-0.4545981027,1
5.574,-0.3528870172,-0.4557740345,1
5.575,-0.3534748438,-0.4569496876,1
5.576,-0.3540625308,-0.4581250616,1
5.577,-0.354650078,-0.459300156,1
5.578,-0.3552374852,-0.4604749705,1
5.579,-0.3558247522,-0.4616495044,1
5.58,-0.3564118787,-0.4628237574,1
5.581,-0.3569988645,-0.463997729,1
5.582,-0.3575857094,-0.4651714187,1
5.583,-0.3581724131,-0.4663448261,1
5.584,-0.3587589753,-0.4675179507,1
5.585,-0.359345396,-0.468690792,1
5.586,-0.3599316748,-0.4698633496,1
5.587,-0.3605178115,-0.471035623,1
5.588,-0.3611038059,-0.4722076117,1
5.589,-0.3616896577,-0.4733793154,1
5.59,-0.3622753667,-0.4745507334,1
5.591,-0.3628609327,-0.4757218654,1
5.592,-0.3634463555,-0.4768927109,1
5.593,-0.3640316347,-0.4780632695,1
5.594,-0.3646167703,-0.4792335406,1
5.595,-0.3652017619,-0.4804035238,1
5.596,-0.3657866093,-0.4815732187,1
5.597,-0.3663713124,-0.4827426247,1
5.598,-0.3669558707,-0.4839117415,1
5.599,-0.3675402843,-0.4850805685,1
5.6,-0.3681245527,-0.4862491054,1
5.601,-0.3687086758,-0.4874173516,1
5.602,-0.3692926533,-0.4885853066,1
5.603,-0.369876485,-0.4897529701,1
5.604,-0.3704601708,-0.4909203415,1
5.605,-0.3710437102,-0.4920874205,1
5.606,-0.3716271032,-0.4932542064,1
5.607,-0.3722103495,-0.494420699,1
5.608,-0.3727934488,-0.4955868977,1
5.609,-0.373376401,-0.496752802,1
5.61,-0.3739592057,-0.4979184115,1
5.611,-0.3745418629,-0.4990837257,1
5.612,-0.3751243721,-0.5002487442,1
5.613,-0.3757067333,-0.5014134666,1
5.614,-0.3762889461,-0.5025778922,1
5.615,-0.3768710104,-0.5037420208,1
5.616,-0.3774529259,-0.5049058518,1
5.617,-0.3780346924,-0.5060693848,1
5.618,-0.3786163097,-0.5072326193,1
5.619,-0.3791977774,-0.5083955549,1
5.62,-0.3797790955,-0.509558191,1
5.621,-0.3803602637,-0.5107205273,1
5.622,-0.3809412817,-0.5118825633,1
5.623,-0.3815221493,-0.5130442985,1
5.624,-0.3821028662,-0.5142057325,1
5.625,-0.3826834324,-0.5153668647,1
5.626,-0.3832638474,-0.5165276948,1
5.627,-0.3838441112,-0.5176882223,1
5.628,-0.3844242234,-0.5188484468,1
5.629,-0.3850041838,-0.5200083676,1
5.63,-0.3855839923,-0.5211679846,1
5.631,-0.3861636485,-0.522327297,1
5.632,-0.3867431523,-0.5234863046,1
5.633,-0.3873225034,-0.5246450068,1
5.634,-0.3879017016,-0.5258034032,1
5.635,-0.3884807466,-0.5269614933,1
5.636,-0.3890596383,-0.5281192766,1
5.637,-0.3896383764,-0.5292767528,1
5.638,-0.3902169607,-0.5304339214,1
5.639,-0.3907953909,-0.5315907818,1
5.64,-0.3913736668,-0.5327473337,1
5.641,-0.3919517883,-0.5339035765,1
5.642,-0.392529755,-0.5350595099,1
5.643,-0.3931075667,-0.5362151334,1
5.644,-0.3936852232,-0.5373704465,1
5.645,-0.3942627243,-0.5385254487,1
5.646,-0.3948400698,-0.5396801396,1
5.647,-0.3954172594,-0.5408345188,1
5.648,-0.3959942929,-0.5419885858,1
5.649,-0.39657117,-0.5431423401,1
5.65,-0.3971478906,-0.5442957813,1
5.651,-0.3977244544,-0.5454489089,1
5.652,-0.3983008612,-0.5466017225,1
5.653,-0.3988771108,-0.5477542216,1
5.654,-0.3994532029,-0.5489064057,1
5.655,-0.4000291372,-0.5500582745,1
5.656,-0.4006049137,-0.5512098274,1
5.657,-0.401180532,-0.552361064,1
5.658,-0.4017559919,-0.5535119838,1
5.659,-0.4023312932,-0.5546625865,1
5.66,-0.4029064357,-0.5558128714,1
5.661,-0.4034814191,-0.5569628383,1
5.662,-0.4040562433,-0.5581124865,1
5.663,-0.4046309079,-0.5592618158,1
5.664,-0.4052054128,-0.5604108255,1
5.665,-0.4057797577,-0.5615595153,1
5.666,-0.4063539424,-0.5627078848,1
5.667,-0.4069279667,-0.5638559333,1
5.668,-0.4075018303,-0.5650036606,1
5.669,-0.4080755331,-0.5661510661,1
5.67,-0.4086490747,-0.5672981495,1
5.671,-0.4092224551,-0.5684449101,1
5.672,-0.4097956739,-0.5695913477,1
5.673,-0.4103687309,-0.5707374617,1
5.674,-0.4109416258,-0.5718832517,1
5.675,-0.4115143586,-0.5730287172,1
5.676,-0.4120869289,-0.5741738578,1
5.677,-0.4126593365,-0.575318673,1
5.678,-0.4132315812,-0.5764631624,1
5.679,-0.4138036628,-0.5776073256,1
5.68,-0.414375581,-0.578751162,1
5.681,-0.4149473356,-0.5798946712,1
5.682,-0.4155189264,-0.5810378528,1
5.683,-0.4160903532,-0.5821807063,1
5.684,-0.4166616157,-0.5833232313,1
5.685,-0.4172327137,-0.5844654273,1
5.686,-0.4178036469,-0.5856072939,1
5.687,-0.4183744153,-0.5867488306,1
5.688,-0.4189450185,-0.5878900369,1
5.689,-0.4195154562,-0.5890309125,1
5.69,-0.4200857284,-0.5901714568,1
5.691,-0.4206558347,-0.5913116695,1
5.692,-0.421225775,-0.59245155,1
5.693,-0.4217955489,-0.5935910979,1
5.694,-0.4223651564,-0.5947303128,1
5.695,-0.4229345971,-0.5958691942,1
5.696,-0.4235038708,-0.5970077416,1
5.697,-0.4240729774,-0.5981459547,1
5.698,-0.4246419165,-0.5992838329,1
5.699,-0.425210688,-0.6004213759,1
5.7,-0.4257792916,-0.6015585831,1
5.701,-0.4263477271,-0.6026954542,1
5.702,-0.4269159943,-0.6038319886,1
5.703,-0.427484093,-0.6049681859,1
5.704,-0.4280520229,-0.6061040457,1
5.705,-0.4286197838,-0.6072395676,1
5.706,-0.4291873755,-0.608374751,1
5.707,-0.4297547977,-0.6095095955,1
5.708,-0.4303220503,-0.6106441007,1
5.709,-0.4308891331,-0.6117782661,1
5.71,-0.4314560457,-0.6129120914,1
5.711,-0.432022788,-0.6140455759,1
5.712,-0.4325893597,-0.6151787194,1
5.713,-0.4331557606,-0.6163115213,1
5.714,-0.4337219906,-0.6174439811,1
5.715,-0.4342880493,-0.6185760986,1
5.716,-0.4348539366,-0.6197078731,1
5.717,-0.4354196521,-0.6208393043,1
5.718,-0.4359851958,-0.6219703917,1
5.719,-0.4365505674,-0.6231011348,1
5.72,-0.4371157667,-0.6242315333,1
5.721,-0.4376807933,-0.6253615866,1
5.722,-0.4382456472,-0.6264912944,1
5.723,-0.4388103281,-0.6276206561,1
5.724,-0.4393748357,-0.6287496714,1
5.725,-0.4399391699,-0.6298783397,1
5.726,-0.4405033303,-0.6310066607,1
5.727,-0.4410673169,-0.6321346339,1
5.728,-0.4416311294,-0.6332622588,1
5.729,-0.4421947675,-0.634389535,1
5.73,-0.442758231,-0.6355164621,1
5.731,-0.4433215198,-0.6366430396,1
5.732,-0.4438846335,-0.637769267,1
5.733,-0.444447572,-0.638895144,1
5.734,-0.445010335,-0.6400206701,1
5.735,-0.4455729224,-0.6411458448,1
5.736,-0.4461353338,-0.6422706676,1
5.737,-0.4466975691,-0.6433951383,1
5.738,-0.4472596281,-0.6445192562,1
5.739,-0.4478215105,-0.645643021,1
5.74,-0.4483832161,-0.6467664322,1
5.741,-0.4489447447,-0.6478894894,1
5.742,-0.449506096,-0.6490121921,1
5.743,-0.4500672699,-0.6501345398,1
5.744,-0.4506282661,-0.6512565323,1
5.745,-0.4511890844,-0.6523781689,1
5.746,-0.4517497246,-0.6534994493,1
5.747,-0.4523101865,-0.654620373,1
5.748,-0.4528704698,-0.6557409395,1
5.749,-0.4534305743,-0.6568611485,1
5.75,-0.4539904997,-0.6579809995,1
5.751,-0.454550246,-0.659100492,1
5.752,-0.4551098128,-0.6602196256,1
5.753,-0.4556691999,-0.6613383999,1
5.754,-0.4562284072,-0.6624568144,1
5.755,-0.4567874343,-0.6635748687,1
5.756,-0.4573462811,-0.6646925623,1
5.757,-0.4579049474,-0.6658098948,1
5.758,-0.4584634329,-0.6669268657,1
5.759,-0.4590217374,-0.6680434747,1
5.76,-0.4595798606,-0.6691597212,1
5.761,-0.4601378025,-0.6702756049,1
5.762,-0.4606955626,-0.6713911253,1
5.763,-0.4612531409,-0.6725062819,1
5.764,-0.4618105371,-0.6736210743,1
5.765,-0.462367751,-0.6747355021,1
5.766,-0.4629247824,-0.6758495648,1
5.767,-0.463481631,-0.676963262,1
5.768,-0.4640382966,-0.6780765933,1
5.769,-0.4645947791,-0.6791895581,1
5.77,-0.4651510781,-0.6803021562,1
5.771,-0.4657071935,-0.6814143869,1
5.772,-0.466263125,-0.68252625,1
5.773,-0.4668188724,-0.6836377449,1
5.774,-0.4673744356,-0.6847488712,1
5.775,-0.4679298143,-0.6858596285,1
5.776,-0.4684850082,-0.6869700164,1
5.777,-0.4690400172,-0.6880800343,1
5.778,-0.469594841,-0.6891896819,1
5.779,-0.4701494794,-0.6902989587,1
5.78,-0.4707039322,-0.6914078643,1
5.781,-0.4712581991,-0.6925163983,1
5.782,-0.4718122801,-0.6936245601,1
5.783,-0.4723661747,-0.6947323495,1
5.784,-0.4729198829,-0.6958397659,1
5.785,-0.4734734044,-0.6969468088,1
5.786,-0.474026739,-0.698053478,1
5.787,-0.4745798864,-0.6991597728,1
5.788,-0.4751328465,-0.7002656929,1
5.789,-0.475685619,-0.7013712379,1
5.79,-0.4762382037,-0.7024764073,1
5.791,-0.4767906004,-0.7035812007,1
5.792,-0.4773428088,-0.7046856176,1
5.793,-0.4778948288,-0.7057896577,1
5.794,-0.4784466602,-0.7068933204,1
5.795,-0.4789983026,-0.7079966053,1
5.796,-0.479549756,-0.709099512,1
5.797,-0.4801010201,-0.7102020401,1
5.798,-0.4806520946,-0.7113041891,1
5.799,-0.4812029793,-0.7124059586,1
5.8,-0.4817536741,-0.7135073482,1
5.801,-0.4823041787,-0.7146083574,1
5.802,-0.4828544929,-0.7157089858,1
5.803,-0.4834046165,-0.7168092329,1
5.804,-0.4839545492,-0.7179090984,1
5.805,-0.4845042908,-0.7190085817,1
5.806,-0.4850538412,-0.7201076825,1
5.807,-0.4856032001,-0.7212064003,1
5.808,-0.4861523673,-0.7223047347,1
5.809,-0.4867013426,-0.7234026852,1
5.81,-0.4872501257,-0.7245002515,1
5.811,-0.4877987165,-0.725597433,1
5.812,-0.4883471147,-0.7266942294,1
5.813,-0.4888953201,-0.7277906402,1
5.814,-0.4894433325,-0.728886665,1
5.815,-0.4899911516,-0.7299823033,1
5.816,-0.4905387774,-0.7310775547,1
5.817,-0.4910862094,-0.7321724189,1
5.818,-0.4916334476,-0.7332668953,1
5.819,-0.4921804917,-0.7343609835,1
5.82,-0.4927273415,-0.7354546831,1
5.821,-0.4932739968,-0.7365479937,1
5.822,-0.4938204574,-0.7376409148,1
5.823,-0.494366723,-0.7387334459,1
5.824,-0.4949127934,-0.7398255868,1
5.825,-0.4954586684,-0.7409173369,1
5.826,-0.4960043479,-0.7420086957,1
5.827,-0.4965498315,-0.743099663,1
5.828,-0.4970951191,-0.7441902382,1
5.829,-0.4976402104,-0.7452804209,1
5.83,-0.4981851053,-0.7463702107,1
5.831,-0.4987298036,-0.7474596071,1
5.832,-0.4992743049,-0.7485486098,1
5.833,-0.4998186091,-0.7496372182,1
5.834,-0.500362716,-0.750725432,1
5.835,-0.5009066254,-0.7518132507,1
5.836,-0.501450337,-0.7529006739,1
5.837,-0.5019938506,-0.7539877012,1
5.838,-0.5025371661,-0.7550743322,1
5.839,-0.5030802832,-0.7561605663,1
5.84,-0.5036232016,-0.7572464033,1
5.841,-0.5041659213,-0.7583318426,1
5.842,-0.5047084419,-0.7594168838,1
5.843,-0.5052507632,-0.7605015265,1
5.844,-0.5057928851,-0.7615857703,1
5.845,-0.5063348074,-0.7626696147,1
5.846,-0.5068765297,-0.7637530593,1
5.847,-0.5074180519,-0.7648361038,1
5.848,-0.5079593738,-0.7659187476,1
5.849,-0.5085004951,-0.7670009903,1
5.85,-0.5090414158,-0.7680828315,1
5.851,-0.5095821354,-0.7691642708,1
5.852,-0.5101226539,-0.7702453077,1
5.853,-0.510662971,-0.7713259419,1
5.854,-0.5112030864,-0.7724061729,1
5.855,-0.5117430001,-0.7734860002,1
5.856,-0.5122827118,-0.7745654235,1
5.857,-0.5128222212,-0.7756444423,1
5.858,-0.5133615281,-0.7767230562,1
5.859,-0.5139006324,-0.7778012648,1
5.86,-0.5144395338,-0.7788790676,1
5.861,-0.5149782321,-0.7799564642,1
5.862,-0.5155167271,-0.7810334542,1
5.863,-0.5160550186,-0.7821100371,1
5.864,-0.5165931063,-0.7831862127,1
5.865,-0.5171309901,-0.7842619803,1
5.866,-0.5176686698,-0.7853373396,1
5.867,-0.5182061451,-0.7864122902,1
5.868,-0.5187434158,-0.7874868316,1
5.869,-0.5192804817,-0.7885609634,1
5.87,-0.5198173426,-0.7896346852,1
5.871,-0.5203539983,-0.7907079966,1
5.872,-0.5208904486,-0.7917808972,1
5.873,-0.5214266932,-0.7928533864,1
5.874,-0.521962732,-0.793925464,1
5.875,-0.5224985647,-0.7949971294,1
5.876,-0.5230341912,-0.7960683823,1
5.877,-0.5235696111,-0.7971392222,1
5.878,-0.5241048244,-0.7982096488,1
5.879,-0.5246398307,-0.7992796615,1
5.88,-0.52517463,-0.8003492599,1
5.881,-0.5257092219,-0.8014184437,1
5.882,-0.5262436062,-0.8024872124,1
5.883,-0.5267777828,-0.8035555657,1
5.884,-0.5273117515,-0.804623503,1
5.885,-0.5278455119,-0.8056910239,1
5.886,-0.528379064,-0.8067581281,1
5.887,-0.5289124075,-0.807824815,1
5.888,-0.5294455422,-0.8088910844,1
5.889,-0.5299784679,-0.8099569357,1
5.89,-0.5305111843,-0.8110223686,1
5.891,-0.5310436913,-0.8120873826,1
5.892,-0.5315759887,-0.8131519773,1
5.893,-0.5321080762,-0.8142161523,1
5.894,-0.5326399536,-0.8152799072,1
5.895,-0.5331716207,-0.8163432415,1
5.896,-0.5337030774,-0.8174061548,1
5.897,-0.5342343234,-0.8184686467,1
5.898,-0.5347653584,-0.8195307168,1
5.899,-0.5352961824,-0.8205923647,1
5.9,-0.535826795,-0.82165359,1
5.901,-0.5363571961,-0.8227143921,1
5.902,-0.5368873854,-0.8237747708,1
5.903,-0.5374173628,-0.8248347255,1
5.904,-0.537947128,-0.825894256,1
5.905,-0.5384766808,-0.8269533617,1
5.906,-0.5390060211,-0.8280120422,1
5.907,-0.5395351486,-0.8290702971,1
5.908,-0.540064063,-0.830128126,1
5.909,-0.5405927643,-0.8311855286,1
5.91,-0.5411212521,-0.8322425043,1
5.911,-0.5416495263,-0.8332990527,1
5.912,-0.5421775867,-0.8343551735,1
5.913,-0.5427054331,-0.8354108661,1
5.914,-0.5432330652,-0.8364661303,1
5.915,-0.5437604828,-0.8375209656,1
5.916,-0.5442876857,-0.8385753715,1
5.917,-0.5448146738,-0.8396293476,1
5.918,-0.5453414468,-0.8406828936,1
5.919,-0.5458680045,-0.8417360091,1
5.92,-0.5463943467,-0.8427886935,1
5.921,-0.5469204732,-0.8438409465,1
5.922,-0.5474463838,-0.8448927676,1
5.923,-0.5479720783,-0.8459441566,1
5.924,-0.5484975564,-0.8469951128,1
5.925,-0.549022818,-0.848045636,1
5.926,-0.5495478628,-0.8490957257,1
5.927,-0.5500726907,-0.8501453815,1
5.928,-0.5505973015,-0.8511946029,1
5.929,-0.5511216948,-0.8522433897,1
5.93,-0.5516458706,-0.8532917413,1
5.931,-0.5521698286,-0.8543396573,1
5.932,-0.5526935687,-0.8553871373,1
5.933,-0.5532170905,-0.856434181,1
5.934,-0.5537403939,-0.8574807878,1
5.935,-0.5542634787,-0.8585269575,1
5.936,-0.5547863447,-0.8595726895,1
5.937,-0.5553089917,-0.8606179835,1
5.938,-0.5558314195,-0.861662839,1
5.939,-0.5563536278,-0.8627072556,1
5.94,-0.5568756165,-0.863751233,1
5.941,-0.5573973853,-0.8647947707,1
5.942,-0.5579189341,-0.8658378682,1
5.943,-0.5584402626,-0.8668805253,1
5.944,-0.5589613707,-0.8679227414,1
5.945,-0.5594822581,-0.8689645162,1
5.946,-0.5600029246,-0.8700058492,1
5.947,-0.5605233701,-0.8710467401,1
5.948,-0.5610435942,-0.8720871884,1
5.949,-0.5615635969,-0.8731271938,1
5.95,-0.5620833779,-0.8741667557,1
5.951,-0.5626029369,-0.8752058738,1
5.952,-0.5631222739,-0.8762445478,1
5.953,-0.5636413885,-0.8772827771,1
5.954,-0.5641602807,-0.8783205613,1
5.955,-0.5646789501,-0.8793579001,1
5.956,-0.5651973965,-0.8803947931,1
5.957,-0.5657156199,-0.8814312398,1
5.958,-0.5662336199,-0.8824672398,1
5.959,-0.5667513964,-0.8835027928,1
5.96,-0.5672689491,-0.8845378983,1
5.961,-0.5677862779,-0.8855725558,1
5.962,-0.5683033825,-0.8866067651,1
5.963,-0.5688202628,-0.8876405256,1
5.964,-0.5693369185,-0.8886738371,1
5.965,-0.5698533495,-0.8897066989,1
5.966,-0.5703695554,-0.8907391109,1
5.967,-0.5708855363,-0.8917710725,1
5.968,-0.5714012917,-0.8928025834,1
5.969,-0.5719168215,-0.8938336431,1
5.97,-0.5724321256,-0.8948642512,1
5.971,-0.5729472037,-0.8958944073,1
5.972,-0.5734620556,-0.8969241111,1
5.973,-0.5739766811,-0.8979533621,1
5.974,-0.5744910799,-0.8989821599,1
5.975,-0.575005252,-0.9000105041,1
5.976,-0.5755191971,-0.9010383943,1
5.977,-0.576032915,-0.90206583,1
5.978,-0.5765464055,-0.903092811,1
5.979,-0.5770596684,-0.9041193367,1
5.98,-0.5775727034,-0.9051454068,1
5.981,-0.5780855105,-0.9061710209,1
5.982,-0.5785980893,-0.9071961786,1
5.983,-0.5791104397,-0.9082208793,1
5.984,-0.5796225614,-0.9092451229,1
5.985,-0.5801344544,-0.9102689088,1
5.986,-0.5806461183,-0.9112922366,1
5.987,-0.581157553,-0.912315106,1
5.988,-0.5816687583,-0.9133375165,1
5.989,-0.5821797339,-0.9143594678,1
5.99,-0.5826904797,-0.9153809593,1
5.991,-0.5832009954,-0.9164019908,1
5.992,-0.5837112809,-0.9174225619,1
5.993,-0.584221336,-0.918442672,1
5.994,-0.5847311604,-0.9194623209,1
5.995,-0.585240754,-0.9204815081,1
5.996,-0.5857501166,-0.9215002331,1
5.997,-0.5862592479,-0.9225184957,1
5.998,-0.5867681477,-0.9235362955,1
5.999,-0.5872768159,-0.9245536319,1
6,-0.5877852523,-0.9255705046,1
6.001,-0.5882934566,-0.9265869132,1
6.002,-0.5888014287,-0.9276028573,1
6.003,-0.5893091683,-0.9286183366,1
6.004,-0.5898166752,-0.9296333505,1
6.005,-0.5903239494,-0.9306478987,1
6.006,-0.5908309904,-0.9316619808,1
6.007,-0.5913377982,-0.9326755965,1
6.008,-0.5918443726,-0.9336887452,1
6.009,-0.5923507133,-0.9347014266,1
6.01,-0.5928568202,-0.9357136403,1
6.011,-0.593362693,-0.9367253859,1
6.012,-0.5938683315,-0.9377366631,1
6.013,-0.5943737356,-0.9387474713,1
6.014,-0.5948789051,-0.9397578102,1
6.015,-0.5953838397,-0.9407676794,1
6.016,-0.5958885393,-0.9417770785,1
6.017,-0.5963930036,-0.9427860072,1
6.018,-0.5968972325,-0.9437944649,1
6.019,-0.5974012257,-0.9448024514,1
6.02,-0.5979049831,-0.9458099661,1
6.021,-0.5984085044,-0.9468170088,1
6.022,-0.5989117895,-0.947823579,1
6.023,-0.5994148381,-0.9488296763,1
6.024,-0.5999176502,-0.9498353003,1
6.025,-0.6004202253,-0.9508404507,1
6.026,-0.6009225635,-0.9518451269,1
6.027,-0.6014246644,-0.9528493287,1
6.028,-0.6019265278,-0.9538530557,1
6.029,-0.6024281537,-0.9548563074,1
6.03,-0.6029295417,-0.9558590834,1
6.031,-0.6034306917,-0.9568613833,1
6.032,-0.6039316034,-0.9578632069,1
6.033,-0.6044322768,-0.9588645535,1
6.034,-0.6049327115,-0.959865423,1
6.035,-0.6054329074,-0.9608658148,1
6.036,-0.6059328643,-0.9618657285,1
6.037,-0.6064325819,-0.9628651639,1
6.038,-0.6069320602,-0.9638641204,1
6.039,-0.6074312988,-0.9648625977,1
6.04,-0.6079302977,-0.9658605954,1
6.041,-0.6084290565,-0.9668581131,1
6.042,-0.6089275752,-0.9678551504,1
6.043,-0.6094258534,-0.9688517069,1
6.044,-0.6099238911,-0.9698477822,1
6.045,-0.610421688,-0.970843376,1
6.046,-0.6109192439,-0.9718384877,1
6.047,-0.6114165586,-0.9728331172,1
6.048,-0.6119136319,-0.9738272638,1
6.049,-0.6124104637,-0.9748209273,1
6.05,-0.6129070537,-0.9758141073,1
6.051,-0.6134034017,-0.9768068033,1
6.052,-0.6138995075,-0.9777990151,1
6.053,-0.614395371,-0.9787907421,1
6.054,-0.614890992,-0.979781984,1
6.055,-0.6153863702,-0.9807727404,1
6.056,-0.6158815054,-0.9817630109,1
6.057,-0.6163763975,-0.9827527951,1
6.058,-0.6168710463,-0.9837420926,1
6.059,-0.6173654516,-0.9847309031,1
6.06,-0.6178596131,-0.9857192262,1
6.061,-0.6183535307,-0.9867070614,1
6.062,-0.6188472042,-0.9876944083,1
6.063,-0.6193406333,-0.9886812667,1
6.064,-0.619833818,-0.989667636,1
6.065,-0.620326758,-0.990653516,1
6.066,-0.620819453,-0.9916389061,1
6.067,-0.621311903,-0.9926238061,1
6.068,-0.6218041077,-0.9936082154,1
6.069,-0.6222960669,-0.9945921339,1
6.07,-0.6227877805,-0.995575561,1
6.071,-0.6232792482,-0.9965584963,1
6.072,-0.6237704698,-0.9975409396,1
6.073,-0.6242614451,-0.9985228903,1
6.074,-0.6247521741,-0.9995043481,1
6.075,-0.6252426563,-1.0004853127,1
6.076,-0.6257328918,-1.0014657835,1
6.077,-0.6262228802,-1.0024457604,1
6.078,-0.6267126214,-1.0034252427,1
6.079,-0.6272021151,-1.0044042303,1
6.08,-0.6276913613,-1.0053827226,1
6.081,-0.6281803596,-1.0063607193,1
6.082,-0.62866911,-1.00733822,1
6.083,-0.6291576122,-1.0083152244,1
6.084,-0.629645866,-1.0092917319,1
6.085,-0.6301338712,-1.0102677424,1
6.086,-0.6306216276,-1.0112432553,1
6.087,-0.6311091351,-1.0122182702,1
6.088,-0.6315963935,-1.0131927869,1
6.089,-0.6320834025,-1.0141668049,1
6.09,-0.6325701619,-1.0151403238,1
6.091,-0.6330566716,-1.0161133433,1
6.092,-0.6335429314,-1.0170858629,1
6.093,-0.6340289411,-1.0180578823,1
6.094,-0.6345147005,-1.0190294011,1
6.095,-0.6350002094,-1.0200004189,1
6.096,-0.6354854676,-1.0209709353,1
6.097,-0.635970475,-1.0219409499,1
6.098,-0.6364552312,-1.0229104624,1
6.099,-0.6369397362,-1.0238794724,1
6.1,-0.6374239897,-1.0248479795,1
6.101,-0.6379079916,-1.0258159833,1
6.102,-0.6383917417,-1.0267834834,1
6.103,-0.6388752397,-1.0277504795,1
6.104,-0.6393584855,-1.0287169711,1
6.105,-0.639841479,-1.0296829579,1
6.106,-0.6403242198,-1.0306484395,1
6.107,-0.6408067078,-1.0316134155,1
6.108,-0.6412889428,-1.0325778856,1
6.109,-0.6417709247,-1.0335418493,1
6.11,-0.6422526532,-1.0345053064,1
6.111,-0.6427341281,-1.0354682563,1
6.112,-0.6432153493,-1.0364306987,1
6.113,-0.6436963166,-1.0373926332,1
6.114,-0.6441770298,-1.0383540596,1
6.115,-0.6446574886,-1.0393149773,1
6.116,-0.645137693,-1.040275386,1
6.117,-0.6456176426,-1.0412352853,1
6.118,-0.6460973374,-1.0421946748,1
6.119,-0.6465767771,-1.0431535542,1
6.12,-0.6470559616,-1.0441119231,1
6.121,-0.6475348906,-1.0450697811,1
6.122,-0.6480135639,-1.0460271279,1
6.123,-0.6484919815,-1.046983963,1
6.124,-0.648970143,-1.047940286,1
6.125,-0.6494480483,-1.0488960967,1
6.126,-0.6499256973,-1.0498513945,1
6.127,-0.6504030896,-1.0508061792,1
6.128,-0.6508802252,-1.0517604504,1
6.129,-0.6513571038,-1.0527142076,1
6.13,-0.6518337253,-1.0536674506,1
6.131,-0.6523100894,-1.0546201789,1
6.132,-0.6527861961,-1.0555723921,1
6.133,-0.653262045,-1.05652409,1
6.134,-0.653737636,-1.057475272,1
6.135,-0.6542129689,-1.0584259379,1
6.136,-0.6546880436,-1.0593760872,1
6.137,-0.6551628598,-1.0603257196,1
6.138,-0.6556374173,-1.0612748347,1
6.139,-0.6561117161,-1.0622234321,1
6.14,-0.6565857558,-1.0631715115,1
6.141,-0.6570595362,-1.0641190725,1
6.142,-0.6575330573,-1.0650661146,1
6.143,-0.6580063188,-1.0660126377,1
6.144,-0.6584793206,-1.0669586411,1
6.145,-0.6589520623,-1.0679041247,1
6.146,-0.659424544,-1.0688490879,1
6.147,-0.6598967653,-1.0697935305,1
6.148,-0.6603687261,-1.0707374521,1
6.149,-0.6608404261,-1.0716808523,1
6.15,-0.6613118653,-1.0726237306,1
6.151,-0.6617830434,-1.0735660869,1
6.152,-0.6622539603,-1.0745079206,1
6.153,-0.6627246157,-1.0754492314,1
